date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:56:24	4811/4811	---M-Z	200	added ('OK')	text/html	etag:W/%22653fd53e-12cb%22	https://mattgroh.com/technical-notes-list/setting-up-hugo-locally/	C:/My%20Web%20Sites/myWebsite/mattgroh.com/technical-notes-list/setting-up-hugo-locally/index.html	(from https://mattgroh.com/technical-notes/)
20:56:24	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2031%20Oct%202023%2000:56:24%20GMT	https://mattgroh.com/art	C:/My%20Web%20Sites/myWebsite/mattgroh.com/art	(from https://mattgroh.com/backcountry-recipes/)
20:56:24	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2031%20Oct%202023%2000:56:24%20GMT	https://mattgroh.com/bio	C:/My%20Web%20Sites/myWebsite/mattgroh.com/bio	(from https://mattgroh.com/backcountry-recipes/)
20:56:25	4672/4672	---M-Z	200	added ('OK')	text/html	etag:W/%22653fd53d-1240%22	https://mattgroh.com/backcountry-recipes/breakfast/	C:/My%20Web%20Sites/myWebsite/mattgroh.com/backcountry-recipes/breakfast/index.html	(from https://mattgroh.com/backcountry-recipes/)
20:56:25	6086/6086	---M-Z	200	added ('OK')	text/html	etag:W/%22653fd53e-17c6%22	https://mattgroh.com/technical-notes-list/hosting-hugo-github-pages-custom-domain-name/	C:/My%20Web%20Sites/myWebsite/mattgroh.com/technical-notes-list/hosting-hugo-github-pages-custom-domain-name/index.html	(from https://mattgroh.com/technical-notes/)
20:56:25	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2031%20Oct%202023%2000:56:25%20GMT	https://mattgroh.com/art	C:/My%20Web%20Sites/myWebsite/mattgroh.com/art	(from https://mattgroh.com/technical-notes-list/jupyter-notebook-from-remote-machine/)
20:56:25	4139/4139	---M-Z	200	added ('OK')	text/html	etag:W/%22653fd53d-102b%22	https://mattgroh.com/backcountry-recipes/lunch/	C:/My%20Web%20Sites/myWebsite/mattgroh.com/backcountry-recipes/lunch/index.html	(from https://mattgroh.com/backcountry-recipes/)
20:56:25	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2031%20Oct%202023%2000:56:25%20GMT	https://mattgroh.com/bio	C:/My%20Web%20Sites/myWebsite/mattgroh.com/bio	(from https://mattgroh.com/technical-notes-list/jupyter-notebook-from-remote-machine/)
20:56:26	5583/5583	---M-Z	200	added ('OK')	text/html	etag:W/%22653fd53d-15cf%22	https://mattgroh.com/backcountry-recipes/dinner/	C:/My%20Web%20Sites/myWebsite/mattgroh.com/backcountry-recipes/dinner/index.html	(from https://mattgroh.com/backcountry-recipes/)
20:56:26	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2031%20Oct%202023%2000:56:26%20GMT	https://mattgroh.com/art	C:/My%20Web%20Sites/myWebsite/mattgroh.com/art	(from https://mattgroh.com/technical-notes-list/reverse-ssh-tunnel/)
20:56:26	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2031%20Oct%202023%2000:56:26%20GMT	https://mattgroh.com/bio	C:/My%20Web%20Sites/myWebsite/mattgroh.com/bio	(from https://mattgroh.com/technical-notes-list/reverse-ssh-tunnel/)
20:56:26	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2031%20Oct%202023%2000:56:26%20GMT	https://mattgroh.com/art	C:/My%20Web%20Sites/myWebsite/mattgroh.com/art	(from https://mattgroh.com/technical-notes-list/combining-pdfs-from-command-line/)
20:56:27	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2031%20Oct%202023%2000:56:26%20GMT	https://mattgroh.com/bio	C:/My%20Web%20Sites/myWebsite/mattgroh.com/bio	(from https://mattgroh.com/technical-notes-list/combining-pdfs-from-command-line/)
20:56:27	68380/68380	---M--	200	added ('OK')	image/png	etag:%22653fd53d-10b1c%22	https://mattgroh.com/images/engimo_ss.png	C:/My%20Web%20Sites/myWebsite/mattgroh.com/images/engimo_ss.png	(from https://mattgroh.com/technical-notes-list/setting-up-hugo-locally/)
20:56:27	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2031%20Oct%202023%2000:56:27%20GMT	https://mattgroh.com/art	C:/My%20Web%20Sites/myWebsite/mattgroh.com/art	(from https://mattgroh.com/technical-notes-list/setting-up-hugo-locally/)
20:56:27	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2031%20Oct%202023%2000:56:27%20GMT	https://mattgroh.com/bio	C:/My%20Web%20Sites/myWebsite/mattgroh.com/bio	(from https://mattgroh.com/technical-notes-list/setting-up-hugo-locally/)
20:56:28	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2031%20Oct%202023%2000:56:27%20GMT	https://mattgroh.com/art	C:/My%20Web%20Sites/myWebsite/mattgroh.com/art	(from https://mattgroh.com/technical-notes-list/hosting-hugo-github-pages-custom-domain-name/)
20:56:28	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2031%20Oct%202023%2000:56:28%20GMT	https://mattgroh.com/bio	C:/My%20Web%20Sites/myWebsite/mattgroh.com/bio	(from https://mattgroh.com/technical-notes-list/hosting-hugo-github-pages-custom-domain-name/)
20:56:28	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2031%20Oct%202023%2000:56:28%20GMT	https://mattgroh.com/art	C:/My%20Web%20Sites/myWebsite/mattgroh.com/art	(from https://mattgroh.com/backcountry-recipes/breakfast/)
20:56:29	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2031%20Oct%202023%2000:56:28%20GMT	https://mattgroh.com/bio	C:/My%20Web%20Sites/myWebsite/mattgroh.com/bio	(from https://mattgroh.com/backcountry-recipes/breakfast/)
20:56:29	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2031%20Oct%202023%2000:56:29%20GMT	https://mattgroh.com/art	C:/My%20Web%20Sites/myWebsite/mattgroh.com/art	(from https://mattgroh.com/backcountry-recipes/lunch/)
20:56:29	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2031%20Oct%202023%2000:56:29%20GMT	https://mattgroh.com/bio	C:/My%20Web%20Sites/myWebsite/mattgroh.com/bio	(from https://mattgroh.com/backcountry-recipes/lunch/)
20:56:30	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2031%20Oct%202023%2000:56:29%20GMT	https://mattgroh.com/art	C:/My%20Web%20Sites/myWebsite/mattgroh.com/art	(from https://mattgroh.com/backcountry-recipes/dinner/)
20:56:30	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2031%20Oct%202023%2000:56:30%20GMT	https://mattgroh.com/bio	C:/My%20Web%20Sites/myWebsite/mattgroh.com/bio	(from https://mattgroh.com/backcountry-recipes/dinner/)
